ds,y,price,inventory,store_id
2024-02-07,137.39664208112526,27.40259972634167,40,store_001
2024-02-08,155.89281512397247,36.682440015328716,72,store_001
2024-02-09,138.62319321588907,30.187544425958368,46,store_001
2024-02-10,138.35049186019745,32.438357050653686,57,store_001
2024-02-11,86.59188159136603,32.27743854890644,36,store_001
2024-02-12,96.50267999284073,30.164682554393003,46,store_001
2024-02-13,89.4954271273618,29.479130012791725,19,store_001
2024-02-14,103.67797143876616,30.543764981538473,48,store_001
2024-02-15,142.04328411474464,27.647477582983228,87,store_001
2024-02-16,161.0292783300946,26.917897290678926,66,store_001
2024-02-17,128.7926617898525,32.62932287087003,94,store_001
2024-02-18,122.59572541343033,32.54217401625645,82,store_001
2024-02-19,86.62801606066476,27.906241065588823,44,store_001
2024-02-20,101.67222138405968,31.18278240345481,15,store_001
2024-02-21,128.64653429251916,30.661746110574885,17,store_001
2024-02-22,139.04846162809596,29.90430637510469,78,store_001
2024-02-23,133.70436390550555,34.075416241488306,40,store_001
2024-02-24,120.061784981944,30.412982390642537,55,store_001
2024-02-25,83.79250505864371,26.73198510788837,79,store_001
2024-02-26,71.10308822406024,29.609336655774392,74,store_001
2024-02-27,90.4893908446331,32.27672983839366,60,store_001
2024-02-28,136.86192570995956,30.442885937503483,92,store_001
2024-02-29,130.15505657028282,30.44514568734677,34,store_001
2024-03-01,145.10467343742388,31.969139489928068,48,store_001
2024-03-02,116.91303896876701,29.18933202913563,77,store_001
2024-03-03,97.01769161157056,31.110146073544495,78,store_001
2024-03-04,102.09976352206897,29.436383726072368,79,store_001
2024-03-05,95.2472392216626,29.010674087007143,55,store_001
2024-03-06,112.8767102189717,28.926913459960286,43,store_001
2024-03-07,154.6540592410935,33.758374649520235,43,store_001
2024-03-08,152.0296482993557,28.315289267727678,83,store_001
2024-03-09,115.93374231277907,25.38769957688708,52,store_001
2024-03-10,104.47798396005348,30.680992868268678,16,store_001
2024-03-11,66.67508296994777,27.94229162645638,33,store_001
2024-03-12,118.73453482613357,30.94359075431786,45,store_001
2024-03-13,118.15565915549213,30.878348981614643,43,store_001
2024-03-14,132.81616995172178,33.65568814406748,41,store_001
2024-03-15,140.47449480541556,33.97389374428199,57,store_001
2024-03-16,120.75068296508356,31.20003200267979,67,store_001
2024-03-17,71.9938188682742,29.57294721978687,44,store_001
2024-03-18,68.97261907742649,30.306019577729394,85,store_001
2024-03-19,100.34286250719487,31.712098736987812,64,store_001
2024-03-20,125.10399753503208,33.26922485560169,35,store_001
2024-03-21,144.91181629767635,33.96964419148549,51,store_001
2024-03-22,155.16945201514721,30.46610671195673,82,store_001
2024-03-23,118.42999273588941,33.11374564208954,24,store_001
2024-03-24,94.50493894742897,26.855375209611516,33,store_001
2024-03-25,73.37689092189406,27.364428403116783,40,store_001
2024-03-26,89.33239037371871,32.810001315713116,72,store_001
2024-03-27,116.69911276088729,35.084346286533325,31,store_001
2024-03-28,141.14471929317995,30.380309606396683,67,store_001
2024-03-29,135.3468553990989,31.493082762549736,52,store_001
2024-03-30,116.45084487731971,30.048947695118407,54,store_001
2024-03-31,79.1920171114399,31.96587777589806,70,store_001
2024-04-01,82.03676501541085,30.573939649447794,75,store_001
2024-04-02,94.15592604680786,30.194127232273473,45,store_001
2024-04-03,110.79374308333063,30.660605799291687,22,store_001
2024-04-04,140.94688075413214,29.62576280873746,56,store_001
2024-04-05,128.7031234711135,32.61132081177845,83,store_001
2024-04-06,85.28477379176223,30.405872427307838,47,store_001
2024-04-07,95.71564054374988,30.867322142294984,22,store_001
2024-04-08,65.2785942910235,29.87800282412753,53,store_001
2024-04-09,79.9905115548199,25.668062800400836,76,store_001
2024-04-10,117.19517298664054,29.44659936176684,44,store_001
2024-04-11,137.83001738421112,31.8222996694627,68,store_001
2024-04-12,133.68291574675416,31.107131962889085,51,store_001
2024-04-13,120.39406036789809,32.68402264622809,40,store_001
2024-04-14,84.06700170264415,29.050993004082386,26,store_001
2024-04-15,71.14993240077254,32.73684767156513,94,store_001
2024-04-16,89.0563314716313,24.6165227487272,34,store_001
2024-04-17,98.82335029439872,30.297386879596,58,store_001
2024-04-18,131.96004120369972,30.54458402433661,32,store_001
2024-04-19,151.537336176196,29.231356369949104,17,store_001
2024-04-20,129.299192795846,31.018554037595276,35,store_001
2024-04-21,110.74827910063833,34.65831888837781,86,store_001
2024-04-22,65.48410243651527,29.29686128281558,56,store_001
2024-04-23,87.34563135287075,30.75710668148059,86,store_001
2024-04-24,103.27845192701835,28.346534856474797,73,store_001
2024-04-25,138.27803060660062,30.65202357131576,31,store_001
2024-04-26,127.82185710269587,30.331558400024132,23,store_001
2024-04-27,120.53666944528732,28.728652617394964,37,store_001
2024-04-28,103.11247270122398,33.00254087205103,39,store_001
2024-04-29,79.93787437585763,27.28137853404588,33,store_001
2024-04-30,89.03010808840341,31.308242887799988,23,store_001
2024-05-01,115.94349190293251,30.478614391030128,34,store_001
2024-05-02,150.82395137861988,31.521383640281698,82,store_001
2024-05-03,138.13432784296037,30.116279194190742,91,store_001
2024-05-04,117.59401230577244,33.398283175964785,82,store_001
2024-05-05,110.96641394162233,28.062049403051724,33,store_001
2024-05-06,83.44321490560607,26.347268256282906,53,store_001
2024-05-07,109.24356055616187,29.505523927287022,56,store_001
2024-05-08,104.53438198345884,31.43120189557766,70,store_001
2024-05-09,141.5928083354236,28.537116286879826,38,store_001
2024-05-10,149.9225325058385,31.81053701387536,74,store_001
2024-05-11,131.07125678437365,32.96731882145527,30,store_001
2024-05-12,96.13059725352123,32.30691664630341,51,store_001
2024-05-13,96.98520210868142,27.99387418218671,36,store_001
2024-05-14,97.42389719847877,28.67814977422171,45,store_001
2024-05-15,131.9416918323326,33.28514045171829,44,store_001
2024-05-16,151.41944151914169,30.443154297911683,19,store_001
2024-05-17,151.45470790774812,26.28699720923555,70,store_001
2024-05-18,134.11956100390614,31.330108260139138,17,store_001
2024-05-19,121.39004438550776,28.873321216444403,18,store_001
2024-05-20,107.34112192856205,28.700094344168345,45,store_001
2024-05-21,103.31842946975898,30.6148429492405,51,store_001
2024-05-22,131.92117114974,31.416927320772974,16,store_001
2024-05-23,145.1649918745942,31.502479104149185,93,store_001
2024-05-24,165.30399525805424,29.944610024559204,77,store_001
2024-05-25,144.05228039478575,31.87293286660803,85,store_001
2024-05-26,127.23765861257525,26.117094486509664,17,store_001
2024-05-27,99.27668436082774,29.230070408482376,42,store_001
2024-05-28,131.85797300414308,29.6551016279604,17,store_001
2024-05-29,152.82956151192477,27.35285229411535,37,store_001
2024-05-30,171.73340213595378,31.014124233821455,31,store_001
2024-05-31,150.23684795264657,26.789899811779264,24,store_001
2024-06-01,150.3369925918118,28.60209540692068,32,store_001
2024-06-02,92.25838768954705,29.484376364413663,16,store_001
2024-06-03,116.46759634687588,31.07656127890696,40,store_001
2024-06-04,129.65912695562895,29.90460283842375,32,store_001
2024-06-05,144.23667167920186,30.70835098622134,74,store_001
2024-06-06,167.4179725761936,30.03048479731637,89,store_001
2024-06-07,158.05195309222484,29.241444998328074,65,store_001
2024-06-08,170.95953224112034,31.895847834519323,90,store_001
2024-06-09,126.71335376972604,29.924717244491156,45,store_001
2024-06-10,97.18172537348549,30.98596025112364,22,store_001
2024-06-11,144.61380569881393,32.17013485772607,84,store_001
2024-06-12,144.33362028272316,30.410972612658394,43,store_001
2024-06-13,172.2955529724378,33.286157548207214,83,store_001
2024-06-14,188.31552384362408,29.6008154901013,75,store_001
2024-06-15,158.16683225410102,31.921520028798536,45,store_001
2024-06-16,123.44266435954808,27.89840596934702,37,store_001
2024-06-17,131.9189084431849,31.264062251768415,25,store_001
2024-06-18,146.86266032190122,25.06343520012365,62,store_001
2024-06-19,149.1747893519043,34.458881170137204,80,store_001
2024-06-20,191.0324690655742,31.72325567920912,37,store_001
2024-06-21,183.95534489070633,32.900310239844885,52,store_001
2024-06-22,173.72585326314774,30.216886198020422,66,store_001
2024-06-23,127.82364839579648,28.847882103931177,89,store_001
2024-06-24,152.01889822129579,29.41387237753102,37,store_001
2024-06-25,142.65268035113704,28.619265146145217,84,store_001
2024-06-26,162.92046285253807,32.34511488248001,62,store_001
2024-06-27,185.77348743585532,29.415491574379903,91,store_001
2024-06-28,186.2234118045549,23.929120611413467,62,store_001
2024-06-29,186.23012633209927,29.74350136040421,70,store_001
2024-06-30,143.37766974202083,33.664660849132524,56,store_001
2024-07-01,10.0,30.167493905882093,51,store_001
2024-07-02,141.8506442067574,26.88566362936598,84,store_001
2024-07-03,196.9417124055236,29.590780157019044,85,store_001
2024-07-04,185.62049206947844,35.001405233258716,39,store_001
2024-07-05,195.09132579712718,29.808308968261425,45,store_001
2024-07-06,181.92101095920313,29.827668670737825,26,store_001
2024-07-07,135.33568292839368,30.528800933161943,45,store_001
2024-07-08,144.54567317613186,30.898219994774458,22,store_001
2024-07-09,154.3489573346709,31.546268043783332,32,store_001
2024-07-10,180.59041691449627,24.450987720370584,48,store_001
2024-07-11,212.70309934021108,29.003173809056012,78,store_001
2024-07-12,195.4234547118755,29.27871230429127,62,store_001
2024-07-13,189.97936308464992,30.610791802945865,79,store_001
2024-07-14,172.87534702086677,34.814243991592924,90,store_001
2024-07-15,146.79409919062755,29.929670937797763,87,store_001
2024-07-16,156.77586728272132,26.495024096750843,84,store_001
2024-07-17,158.34839702004857,31.118290237291426,89,store_001
2024-07-18,215.38409274677295,29.073822102632576,64,store_001
2024-07-19,192.074763546115,29.87270032064837,81,store_001
2024-07-20,204.65133271952703,31.864296370418256,68,store_001
2024-07-21,164.78786254899404,24.757531300547395,80,store_001
2024-07-22,146.46527736246983,27.901630833119132,89,store_001
2024-07-23,175.735730389175,33.68095328192534,46,store_001
2024-07-24,203.00841038190728,29.56853342688639,18,store_001
2024-07-25,223.6085995780636,26.227500774013095,26,store_001
2024-07-26,209.51616112417506,28.543824188293243,55,store_001
2024-07-27,190.51173427962775,27.328322528502742,24,store_001
2024-07-28,182.14430587434038,32.22497446469433,19,store_001
2024-07-29,164.20096686878807,28.420416304258413,86,store_001
2024-07-30,176.0179010459551,27.45753113940598,93,store_001
2024-07-31,208.8476020093885,28.1269191552249,24,store_001
2024-08-01,205.65237692599314,36.05361183416188,48,store_001
2024-08-02,235.25991528925525,31.515748846387822,78,store_001
2024-08-03,199.17067067600175,28.582687148508153,84,store_001
2024-08-04,181.33208312807545,30.212548129080755,24,store_001
2024-08-05,160.0185790670658,31.41949276256133,89,store_001
2024-08-06,184.99144667240034,32.27348214049941,72,store_001
2024-08-07,205.45662932265606,29.937979366428277,71,store_001
2024-08-08,227.25917805992657,30.94274178530219,89,store_001
2024-08-09,233.7930544575376,31.089238161361447,92,store_001
2024-08-10,207.2256535881231,31.62551805223756,90,store_001
2024-08-11,188.73281138347232,31.056286489464075,85,store_001
2024-08-12,181.25894053343828,26.007726671997318,42,store_001
2024-08-13,197.76287428904885,29.40103552324882,25,store_001
2024-08-14,203.90779434971142,31.35284527955535,53,store_001
2024-08-15,224.0480511771339,29.813692152238065,71,store_001
2024-08-16,220.0349526372999,27.52935820639754,41,store_001
2024-08-17,204.59686953072634,30.12057227825938,35,store_001
2024-08-18,196.74920740120967,30.27579899480362,18,store_001
2024-08-19,166.66600085366318,29.979126033489926,82,store_001
2024-08-20,207.1347218873068,33.58735675686853,90,store_001
2024-08-21,218.44176411232877,29.86629359168452,62,store_001
2024-08-22,238.5726757856893,31.03668778315908,71,store_001
2024-08-23,240.2871563687442,33.43100842100461,37,store_001
2024-08-24,219.48357245494324,28.959934020700317,68,store_001
2024-08-25,190.5263163717688,30.512132876179223,41,store_001
2024-08-26,177.29820501759085,29.546554037504336,56,store_001
2024-08-27,202.46841825027124,32.81390267097036,67,store_001
2024-08-28,229.7807507099125,29.952756492871977,22,store_001
2024-08-29,217.94533633124772,28.916821755849046,32,store_001
2024-08-30,250.9620146453862,27.96602269725364,82,store_001
2024-08-31,241.86054462830916,27.678966274030174,94,store_001
2024-09-01,215.14915536716532,27.430695016905158,83,store_001
2024-09-02,180.3817010465292,30.268594072152577,47,store_001
2024-09-03,196.48616005602386,26.866468056842272,31,store_001
2024-09-04,227.47568316154573,27.382095932332028,64,store_001
2024-09-05,260.5100907863877,28.483942206211857,76,store_001
2024-09-06,238.07719883052303,31.686127829988592,36,store_001
2024-09-07,251.40283567442881,29.733998575476264,65,store_001
2024-09-08,190.47821470519852,30.969300343198636,33,store_001
2024-09-09,170.22421740767516,32.6153181485787,86,store_001
2024-09-10,206.20156442395935,28.44850995891113,91,store_001
2024-09-11,220.21232912605666,29.265304213221395,76,store_001
2024-09-12,241.6485424604223,29.553248928907237,47,store_001
2024-09-13,244.46803529478336,28.776869758144457,31,store_001
2024-09-14,233.53108573015223,29.26073759996659,73,store_001
2024-09-15,186.72427040770808,30.18558331850568,44,store_001
2024-09-16,191.84038448823713,30.52273467453057,16,store_001
2024-09-17,198.38034469229976,28.14692154722773,47,store_001
2024-09-18,225.88972526471522,28.720380636981332,77,store_001
2024-09-19,261.65259170954295,32.05130445639968,29,store_001
2024-09-20,257.05711805332345,29.42863064205571,74,store_001
2024-09-21,247.35263121732848,30.3213493230279,62,store_001
2024-09-22,227.82919536971295,32.16612334437148,50,store_001
2024-09-23,208.3822566821941,32.22193506521388,50,store_001
2024-09-24,207.32923818711143,29.46604859178469,52,store_001
2024-09-25,230.5533021726679,31.010740424161455,29,store_001
2024-09-26,253.3789599270981,28.578646757251043,83,store_001
2024-09-27,247.50177422032866,28.230312012310474,29,store_001
2024-09-28,253.31966431758983,27.905005673111177,31,store_001
2024-09-29,220.3711772448149,30.61365623748238,47,store_001
2024-09-30,189.15656401634763,29.328614894682378,65,store_001
2024-10-01,209.10399630025856,26.492233693115885,80,store_001
2024-10-02,240.4925833099471,28.05962823510953,16,store_001
2024-10-03,252.98792219807046,31.092163672756342,92,store_001
2024-10-04,242.04115631721484,32.2121781138834,56,store_001
2024-10-05,243.9565961819162,28.180281662783013,62,store_001
2024-10-06,220.94988985488152,32.57401579388147,44,store_001
2024-10-07,205.23960132832343,31.20156378138664,32,store_001
2024-10-08,200.66231536535878,28.281555715209883,53,store_001
2024-10-09,226.940348618198,28.80351581090917,85,store_001
2024-10-10,263.3029366973077,29.299946689816043,58,store_001
2024-10-11,266.3210042027204,30.584585592172537,54,store_001
2024-10-12,241.62551306161492,25.70326198902209,54,store_001
2024-10-13,216.49259864000533,33.88106496450759,22,store_001
2024-10-14,212.90466845937556,26.578479259637064,76,store_001
2024-10-15,196.94462055385412,33.443373795254715,48,store_001
2024-10-16,226.48833062778783,28.342781170356076,49,store_001
2024-10-17,252.189476722931,28.26983943124499,23,store_001
2024-10-18,239.3209685873548,28.82129391171169,36,store_001
2024-10-19,240.34225211975163,25.101077782491654,37,store_001
2024-10-20,213.97729849445963,28.513919882858563,91,store_001
2024-10-21,190.8339949337332,30.509413379524002,89,store_001
2024-10-22,204.4973703591399,29.096294927427003,61,store_001
2024-10-23,206.73587898482026,29.960816052883317,94,store_001
2024-10-24,249.82995017465745,31.50186617320709,38,store_001
2024-10-25,254.79390033480337,26.638027738610248,20,store_001
2024-10-26,255.0440202189067,26.358178521093897,20,store_001
2024-10-27,186.0172829915225,30.461437901266653,92,store_001
2024-10-28,183.26874523943235,25.885719918399655,83,store_001
2024-10-29,215.84740879446457,31.763002527601557,24,store_001
2024-10-30,219.2106023396263,29.955250629912676,41,store_001
2024-10-31,256.85658942924806,27.96428168417141,88,store_001
2024-11-01,949.9457179980027,29.93078382771485,88,store_001
2024-11-02,823.8146412484331,27.90446524968175,63,store_001
2024-11-03,770.9328359193049,29.150121572595175,81,store_001
2024-11-04,561.0380181872233,29.869186329307844,94,store_001
2024-11-05,550.1300396972514,31.686484050694247,54,store_001
2024-11-06,231.44420904684583,28.104910005206676,54,store_001
2024-11-07,236.0181412600068,28.576462939872794,65,store_001
2024-11-08,245.46968444286367,31.419801835459953,87,store_001
2024-11-09,227.37494852476496,30.350893353589512,82,store_001
2024-11-10,216.32760215050976,32.99816282090471,28,store_001
2024-11-11,190.01637913873284,29.060191189675685,83,store_001
2024-11-12,203.33380639953089,31.009652373565277,23,store_001
2024-11-13,225.93188531234426,31.874794904709233,89,store_001
2024-11-14,261.559357073839,31.558273848142893,23,store_001
2024-11-15,240.0683568451825,27.81870807021549,47,store_001
2024-11-16,240.42645665559266,30.177805001185053,39,store_001
2024-11-17,171.68028177811408,29.093605577719803,41,store_001
2024-11-18,196.02374929192428,28.448967793923867,82,store_001
2024-11-19,183.83726736278456,29.15901622637265,46,store_001
2024-11-20,223.11002233188347,29.145611398269306,45,store_001
2024-11-21,239.72464516153158,30.585418073106712,82,store_001
2024-11-22,252.1155616826886,28.456272599056597,91,store_001
2024-11-23,210.83939506439413,30.85431174701511,68,store_001
2024-11-24,182.66705201905356,29.489429719377153,76,store_001
2024-11-25,169.79509285758317,30.05440375058292,16,store_001
2024-11-26,205.54591453563168,28.21544273054708,59,store_001
2024-11-27,232.6121682155237,30.98098041410171,47,store_001
2024-11-28,239.42656681377474,31.664384003062818,83,store_001
2024-11-29,232.56536523173497,24.863539590660928,74,store_001
2024-11-30,197.40089760870507,34.02565558866746,51,store_001
2024-12-01,206.22042219590304,27.188730534457424,91,store_001
2024-12-02,179.68004540734663,27.984851286951304,16,store_001
2024-12-03,174.18285146404762,31.945889224913515,84,store_001
2024-12-04,215.5415646624661,32.2335232085378,90,store_001
2024-12-05,239.9103874924073,28.578885022006055,27,store_001
2024-12-06,244.77544888580042,27.7616689552103,15,store_001
2024-12-07,202.26384036558494,32.64688336164745,22,store_001
2024-12-08,164.84298080310194,28.800893034548956,81,store_001
2024-12-09,178.92131169881327,27.98134042182065,28,store_001
2024-12-10,183.03845138422153,26.383778711877483,90,store_001
2024-12-11,202.14578366237077,29.72372757300229,75,store_001
2024-12-12,253.20760439020287,30.651718718152573,70,store_001
2024-12-13,226.99524159591817,31.296045495153336,34,store_001
2024-12-14,206.86108726083003,32.47125546200864,35,store_001
2024-12-15,179.31471349889887,31.621081599473186,89,store_001
2024-12-16,189.4121750735216,31.346880851312818,21,store_001
2024-12-17,153.48437295438995,30.105156495920482,15,store_001
2024-12-18,200.85804596042664,30.183090307039937,83,store_001
2024-12-19,218.12722200535208,30.90873782724356,39,store_001
2024-12-20,224.92337652519674,29.410523305878264,26,store_001
2024-12-21,205.39663219233168,32.34266145435358,76,store_001
2024-12-22,184.90268513947603,29.94893336101224,85,store_001
2024-12-23,159.93252681701867,30.476048777821486,51,store_001
2024-12-24,179.57262179772076,31.118053830722193,51,store_001
2024-12-25,195.9528190747715,32.440473067884206,49,store_001
2024-12-26,208.3639244305478,28.146091543992906,81,store_001
2024-12-27,201.35912466751284,27.052891519947423,83,store_001
2024-12-28,206.29077346787616,30.210553338339913,63,store_001
2024-12-29,183.40928530735562,31.45103053569721,57,store_001
2024-12-30,157.01535208718957,30.810164376029253,71,store_001
